Official division,Name type,Administrative area name,Administrative level,Description,Comment,Part of,MAEASaM ID,Geometry,resourceid
,Primary name,Kombo Saint Mary,Level 2,,,,ADMIN-GMB-000000019,,a6a5772e-cb9b-41c8-b45b-d5d96eb28c3c
,Primary name,Upper Saloum,Level 2,,,,ADMIN-GMB-000000018,,3e09b8be-5661-4f05-8532-2655a4cc7c0c
,Primary name,Sami,Level 2,,,,ADMIN-GMB-000000017,,6e036811-c288-4714-8ab3-f161f60a5a16
,Primary name,Nianija,Level 2,,,,ADMIN-GMB-000000016,,097fc96a-1c1b-4b26-b397-954692d7493d
,Primary name,Niani,Level 2,,,,ADMIN-GMB-000000015,,680790a4-e0cd-4038-a969-551c6e4eddfb
,Primary name,Niamina West,Level 2,,,,ADMIN-GMB-000000014,,95f37b1e-8052-478f-b4b8-c0b762e598c8
,Primary name,Niamina East,Level 2,,,,ADMIN-GMB-000000013,,c5b829d5-7186-4e32-9621-a2266481746b
,Primary name,Niamina Dankunku,Level 2,,,,ADMIN-GMB-000000012,,c16130bb-2565-4495-a026-9bb6d8c8ed96
,Primary name,Lower Saloum,Level 2,,,,ADMIN-GMB-000000011,,54601efe-057f-48c3-9b8a-d5a0fe7021bf
,Primary name,Yoto,Level 2,,,,ADMIN-TGO-000000017,,454ec261-d90b-4344-abf9-5bfa21525845
,Primary name,Vo,Level 2,,,,ADMIN-TGO-000000016,,5fb4ec75-e5b0-459b-8069-16e8dfbc2835
,Primary name,Lacs,Level 2,,,,ADMIN-TGO-000000015,,eaf32c9b-3f27-4c2e-a7ab-91c922fc8f19
,Primary name,Golfe,Level 2,,,,ADMIN-TGO-000000014,,7a6a4a90-5412-4fc6-9020-20345bbd5555
,Primary name,Kozah,Level 2,,,,ADMIN-TGO-000000013,,abddcb6d-2c2d-471f-bafe-7c63e57e76e1
,Primary name,Keran,Level 2,,,,ADMIN-TGO-000000012,,228464b1-aa3e-4532-8700-7093fb1cdafc
,Primary name,Doufelgou,Level 2,,,,ADMIN-TGO-000000011,,8845fae3-8a06-4f36-8b61-353eb14ff664
,Primary name,Binah,Level 2,,,,ADMIN-TGO-000000010,,f92e1a94-df06-49e4-95db-fff23aaf81f4
,Primary name,Assoli,Level 2,,,,ADMIN-TGO-000000009,,51b6ebc1-ffe6-4c1c-9fa2-2384d37fe582
,Primary name,Tchaoudjo,Level 2,,,,ADMIN-TGO-000000008,,f4077874-d213-4696-9865-f35ce8b17016
,Primary name,Tchamba,Level 2,,,,ADMIN-TGO-000000007,,0e4ed684-1ca4-46dd-a0d9-73020eefcba5
,Primary name,Savanes,Level 1,,,,ADMIN-TGO-000000006,,2b6239fa-2034-4457-87e4-f8043c73e796
,Primary name,Plateaux,Level 1,,,,ADMIN-TGO-000000005,,409d7cfa-5d68-4e2b-8d45-9c25a7dfdad0
,Primary name,Maritime,Level 1,,,,ADMIN-TGO-000000004,,e2e6b55e-f181-47fe-b2e4-f92a9d02e81c
,Primary name,Kara,Level 1,,,,ADMIN-TGO-000000003,,3a1f6c6e-2523-47f1-b4eb-86b9d3293a39
,Primary name,Centrale,Level 1,,,,ADMIN-TGO-000000002,,28c11004-d2a6-4ae5-a282-dc03cad40d87
,Primary name,Togo,Level 0,,,,ADMIN-TGO-000000001,,680449b2-53f7-4bec-8e15-863df8e8a7b1
,Primary name,Kombo South,Level 2,,,,ADMIN-GMB-000000044,,069d6b92-eacc-452b-ac5d-0a123e85d843
,Primary name,Kombo North,Level 2,,,,ADMIN-GMB-000000043,,526b9fe3-6736-4dfc-a8ff-9a6a85b47255
,Primary name,Kombo East,Level 2,,,,ADMIN-GMB-000000042,,bb4ac691-0414-48d6-a2f4-9d188bebde3e
,Primary name,Kombo Central,Level 2,,,,ADMIN-GMB-000000041,,67452e6f-02fa-405c-9637-62cfb63b5d00
,Primary name,Foni Kansala,Level 2,,,,ADMIN-GMB-000000040,,d8f96d94-10e8-4a82-af5a-cf236260bf74
,Primary name,Foni Jarrol,Level 2,,,,ADMIN-GMB-000000039,,8e088568-fa64-4728-b263-e2fee2b4cfcb
,Primary name,Foni Brefet,Level 2,,,,ADMIN-GMB-000000038,,6b8321a3-a9ed-42cc-9dfd-d047f298f8a9
,Primary name,Foni Bondali,Level 2,,,,ADMIN-GMB-000000037,,faa0e387-748f-4ab2-9a17-d34536710f1e
Province,Primary name,Matabeleland South,Level 1,,,,ADMIN-ZWE-000000006,,05401bf1-1c56-44e0-820b-c9cda8203bc9
Province,Primary name,Masvingo,Level 1,,,,ADMIN-ZWE-000000005,,614915b6-fc28-40a1-a2cf-17f874a912b7
Province,Primary name,Mashonaland West,Level 1,,,,ADMIN-ZWE-000000004,,a57be0ec-9899-46d0-9a81-e55782eb414b
Province,Primary name,Mashonaland Central,Level 1,,,,ADMIN-ZWE-000000003,,67cd1c26-e756-4b34-bc16-50a3166b51a5
Province,Primary name,Manicaland,Level 1,,,,ADMIN-ZWE-000000002,,47728a76-eae1-472a-91cc-613c7674936b
National,Primary name,Zimbabwe,Level 0,,,,ADMIN-ZWE-000000001,,6d32e312-ceb5-4576-953a-d2959cb5a709
,Primary name,Tone,Level 2,,,,ADMIN-TGO-000000036,,e0c7de06-f2f5-4d7d-b706-2a99c90a51c1
,Primary name,Tandjouare,Level 2,,,,ADMIN-TGO-000000035,,3a895b3f-5c30-4626-aec5-1aa28a0a5c9d
,Primary name,Oti,Level 2,,,,ADMIN-TGO-000000034,,cd4e6c7f-cc0e-487d-a21d-6ff6042ab9d0
,Primary name,Kpendjal,Level 2,,,,ADMIN-TGO-000000033,,c0ff5363-5228-41dd-ae0e-6ffcf5b76245
,Primary name,Ogou,Level 2,,,,ADMIN-TGO-000000032,,2828a288-6be7-499b-ad32-bb9c930a0a24
,Primary name,Moyen-Mono,Level 2,,,,ADMIN-TGO-000000031,,8bc6d58d-f419-419c-a8d8-a8df00be07c3
,Primary name,Kloto,Level 2,,,,ADMIN-TGO-000000030,,1f901351-6fe6-4f19-97df-80d2e5fe5216
,Primary name,Haho,Level 2,,,,ADMIN-TGO-000000029,,5c9bcdaf-c1a1-4d3d-a80c-579fb61dddd7
,Primary name,Est-Mono,Level 2,,,,ADMIN-TGO-000000028,,ad70a3a4-fa5b-4003-bb39-73030d435d1b
,Primary name,Danyi,Level 2,,,,ADMIN-TGO-000000027,,60617e0d-6df5-4c68-ab3b-86211bebad45
,Primary name,Agou,Level 2,,,,ADMIN-TGO-000000026,,a8ce4845-8e1c-4523-8017-34e70033356d
,Primary name,Zio,Level 2,,,,ADMIN-TGO-000000025,,428c001b-fb37-4efe-af55-cbca6715c609
,Primary name,Ave,Level 2,,,,ADMIN-TGO-000000024,,7132fd3e-33b7-4a3e-8ffa-43d03e06581b
,Primary name,Dankpen,Level 2,,,,ADMIN-TGO-000000023,,0db41f4d-e50b-4c95-9dad-babec3879ec6
,Primary name,Bassar,Level 2,,,,ADMIN-TGO-000000022,,cbb8e3e3-887d-4d38-ab43-c1d2dba89ea0
,Primary name,Sotouboua,Level 2,,,,ADMIN-TGO-000000021,,7d8d9f70-ee7e-4d08-8231-16a94a4515b8
,Primary name,Blitta,Level 2,,,,ADMIN-TGO-000000020,,c30691e8-fecf-47a6-bbe6-94a386a7ea80
,Primary name,Wawa,Level 2,,,,ADMIN-TGO-000000019,,a63dcf8c-6404-47a7-915d-b82b01f1ff01
,Primary name,Amou,Level 2,,,,ADMIN-TGO-000000018,,1b05cd61-179d-4f18-baf2-05bdc927e96e
District,Primary name,Kadoma,Level 2,,,,ADMIN-ZWE-000000028,,07d55fbf-4959-4aeb-b863-66b97c77422c
District,Primary name,Hurungwe,Level 2,,,,ADMIN-ZWE-000000027,,9d95df05-9897-44b4-b761-097083148cb0
District,Primary name,Chegutu,Level 2,,,,ADMIN-ZWE-000000026,,c2abb0bd-5e18-4704-bd1c-347d842bf955
District,Primary name,Shamva,Level 2,,,,ADMIN-ZWE-000000025,,0298c6e6-2b75-43d5-975f-519fe4e3180c
District,Primary name,Rushinga,Level 2,,,,ADMIN-ZWE-000000024,,72231e5b-d359-40ed-b1bd-2b1c2f3c6acc
District,Primary name,Mount Darwin,Level 2,,,,ADMIN-ZWE-000000023,,014eb369-5d18-4a91-a0af-e93d741bf25c
District,Primary name,Mazowe,Level 2,,,,ADMIN-ZWE-000000022,,20c88d55-6eb6-4186-a366-378261e0ccc6
District,Primary name,Centenary,Level 2,,,,ADMIN-ZWE-000000021,,59562570-3c0a-44bc-9ce5-dbe6e40e89df
District,Primary name,Bindura,Level 2,,,,ADMIN-ZWE-000000020,,cb38a450-a711-4b0d-bc15-e45cf1f73beb
District,Primary name,Mutare,Level 2,,,,ADMIN-ZWE-000000019,,0a0a4d96-064e-43b5-bc06-19374907ed9a
District,Primary name,Nyanga,Level 2,,,,ADMIN-ZWE-000000018,,33f6ef62-1980-4388-885b-a8e0ea6c4af3
District,Primary name,Mutasa,Level 2,,,,ADMIN-ZWE-000000017,,4e9637e1-c1ec-4820-9b9d-8ee286f9564e
District,Primary name,Makoni,Level 2,,,,ADMIN-ZWE-000000016,,f2120660-22dc-4df1-87a9-9567e92ee215
District,Primary name,Chipinge,Level 2,,,,ADMIN-ZWE-000000015,,149ea312-9264-4b3b-b84b-4ef33eb853f2
District,Primary name,Chimanimani,Level 2,,,,ADMIN-ZWE-000000014,,eec5de16-1391-4b5b-88ce-0b56b2281127
District,Primary name,Buhera,Level 2,,,,ADMIN-ZWE-000000013,,d2e70c41-a12e-4cf2-8501-43a9b65ca47c
District,Primary name,Bulawayo,Level 2,,,,ADMIN-ZWE-000000012,,c2a8dea2-5dd0-441c-9719-5366f9c0c57a
Province,Primary name,Mashonaland East,Level 1,,,,ADMIN-ZWE-000000011,,cceebfea-5c31-4190-a433-4c2fab351b78
Province,Primary name,Matabeleland North,Level 1,,,,ADMIN-ZWE-000000010,,1d7d922a-ec15-424b-af21-b128aa702568
Province,Primary name,Harare,Level 1,,,,ADMIN-ZWE-000000009,,f457ebaf-8918-4938-bbc7-d12dcdf94506
Province,Primary name,Bulawayo,Level 1,,,,ADMIN-ZWE-000000008,,784be4ba-61c2-4039-90aa-18eea1f66700
Province,Primary name,Midlands,Level 1,,,,ADMIN-ZWE-000000007,,41f2d721-73ea-4739-86e2-8888e0b4cc22
District,Primary name,Gokwe North,Level 2,,,,ADMIN-ZWE-000000050,,75260a26-50f3-46e8-9d38-9de831327c5d
District,Primary name,Zvishavane,Level 2,,,,ADMIN-ZWE-000000049,,5c259f28-50e3-4fe4-b6e2-a1795f639df6
District,Primary name,Shurugwi,Level 2,,,,ADMIN-ZWE-000000048,,96c4ea21-0018-47b8-9951-9d203969bc7b
District,Primary name,Mberengwa,Level 2,,,,ADMIN-ZWE-000000047,,59be1d43-fd07-4c65-a7b4-6188dc7a189a
District,Primary name,Kwekwe,Level 2,,,,ADMIN-ZWE-000000046,,7cbbd6ea-b95f-48d6-b441-1181f944a27a
District,Primary name,Gweru,Level 2,,,,ADMIN-ZWE-000000045,,cced8cfc-45ac-4c6e-a69e-a983896105d0
District,Primary name,Chirumhanzu,Level 2,,,,ADMIN-ZWE-000000044,,8d030d05-969f-4131-942a-9ab9f0f7d813
District,Primary name,Umzingwane,Level 2,,,,ADMIN-ZWE-000000043,,89d63677-72f9-4329-94fc-313d9fd59aad
District,Primary name,Matobo,Level 2,,,,ADMIN-ZWE-000000042,,976af4ba-e7c1-4f3c-b980-afae5601855b
District,Primary name,Insiza,Level 2,,,,ADMIN-ZWE-000000041,,11649950-d97b-4f0c-8e85-eb0e037f510c
District,Primary name,Gwanda,Level 2,,,,ADMIN-ZWE-000000040,,4f93986b-0dba-4da0-a861-50c5a9bb1dfe
District,Primary name,Beitbridge,Level 2,,,,ADMIN-ZWE-000000039,,91ac5adc-4453-4b5e-9bc2-d50fdbf2bbfc
District,Primary name,Zaka,Level 2,,,,ADMIN-ZWE-000000038,,12929f25-a461-4cd2-a28f-d175d123d5cd
District,Primary name,Mwenezi,Level 2,,,,ADMIN-ZWE-000000037,,0616f146-cde6-4ed9-b3f8-898872ab36d1
District,Primary name,Masvingo,Level 2,,,,ADMIN-ZWE-000000036,,d9b967f9-f54b-4aef-8b0d-82ad7abace30
District,Primary name,Gutu,Level 2,,,,ADMIN-ZWE-000000035,,ef95c602-8f38-41ac-8894-7b37b5c40a8f
District,Primary name,Chivi,Level 2,,,,ADMIN-ZWE-000000034,,95dd1e2e-b11d-4319-a025-2b79a6254ad4
District,Primary name,Chiredzi,Level 2,,,,ADMIN-ZWE-000000033,,dade1f76-2be1-4d8d-a6e8-ab57d5f533ed
District,Primary name,Bikita,Level 2,,,,ADMIN-ZWE-000000032,,ba29aa07-975c-4740-8e62-338f9b541e2e
District,Primary name,Zvimba,Level 2,,,,ADMIN-ZWE-000000031,,7e20c795-3da7-4e2e-95aa-a65a99714219
District,Primary name,Makonde,Level 2,,,,ADMIN-ZWE-000000030,,0edf646a-104e-4fff-a66d-a26fc19e6174
District,Primary name,Kariba,Level 2,,,,ADMIN-ZWE-000000029,,4840c3ec-915f-407a-928d-8fafa25b8acc
District,Primary name,Guruve,Level 2,,,,ADMIN-ZWE-000000072,,ea6b11ef-b75e-40b8-b01e-d95154dfda8e
District,Primary name,Mangwe,Level 2,,,,ADMIN-ZWE-000000071,,1a76a763-3958-4629-b0d6-29a1de491f37
District,Primary name,Bulilima,Level 2,,,,ADMIN-ZWE-000000070,,4d7eae6d-4db1-416e-ade2-be2a9cf18741
District,Primary name,Harare,Level 2,,,,ADMIN-ZWE-000000069,,67789ace-d015-4be3-952a-e03a5f9aa6d9
District,Primary name,Chitungwiza,Level 2,,,,ADMIN-ZWE-000000068,,6de3a5b5-5c83-436b-90b4-8c382a4dc5ac
District,Primary name,Chikomba,Level 2,,,,ADMIN-ZWE-000000067,,8ce5f684-a735-4d35-84dc-1f524bc9d99e
District,Primary name,Uzumba-Maramba-Pfungwe,Level 2,,,,ADMIN-ZWE-000000066,,6d487544-0e82-478c-b7c8-2ce8b5c5aed2
District,Primary name,Seke,Level 2,,,,ADMIN-ZWE-000000065,,2f9c3ca4-2674-4f2c-8195-b05e433fb21e
District,Primary name,Mutoko,Level 2,,,,ADMIN-ZWE-000000064,,fb63ba72-f73a-49b0-b0f3-65af8882e37a
District,Primary name,Murehwa,Level 2,,,,ADMIN-ZWE-000000063,,4eb9d882-6aee-41a9-9622-217369151220
District,Primary name,Mudzi,Level 2,,,,ADMIN-ZWE-000000062,,ebcab76b-f2bd-4e4c-9b17-7d145b2a2194
District,Primary name,Marondera,Level 2,,,,ADMIN-ZWE-000000061,,ca4cbe7a-26bb-4be6-be24-c31d7a27a582
District,Primary name,Hwedza,Level 2,,,,ADMIN-ZWE-000000060,,a7cf21eb-2afa-46ba-b8af-5a7696fa059f
District,Primary name,Goromonzi,Level 2,,,,ADMIN-ZWE-000000059,,c890f545-b46d-42f4-9a0c-7638f7a1a243
District,Primary name,Hwange,Level 2,,,,ADMIN-ZWE-000000058,,3d05e1ab-0778-4fa3-9525-cc2810a806f5
District,Primary name,Umguza,Level 2,,,,ADMIN-ZWE-000000057,,fc06ee22-c9cd-4cd5-912c-6f81fb564cf9
District,Primary name,Tsholotsho,Level 2,,,,ADMIN-ZWE-000000056,,bc7247d8-3680-44e4-b871-9a59dd6731bd
District,Primary name,Nkayi,Level 2,,,,ADMIN-ZWE-000000055,,612c8b65-d489-492b-8bb7-a8e8305f7f80
District,Primary name,Lupane,Level 2,,,,ADMIN-ZWE-000000054,,2cc18787-714c-4762-9d9c-c81e7a9c350f
District,Primary name,Bubi,Level 2,,,,ADMIN-ZWE-000000053,,ceff73bb-9de0-4ca8-a0dd-3d2a0cdab461
District,Primary name,Binga,Level 2,,,,ADMIN-ZWE-000000052,,a77551d1-29b1-48e3-8ef1-560fee1e926a
District,Primary name,Gokwe South,Level 2,,,,ADMIN-ZWE-000000051,,3cbde02b-de94-4a50-bd4e-85b7f4f0b066
Region,Primary name,Mtwara,Level 1,,,,Admin-TZA-000000021,,a9254c12-ae9b-4bd0-b304-55a22177dfc3
Region,Primary name,Morogoro,Level 1,,,,Admin-TZA-000000020,,e4a49c35-6cff-487f-8df0-761e461d3e24
Region,Primary name,Mjini Magharibi,Level 1,,,,Admin-TZA-000000019,,7d60af07-f380-4b98-83f6-6c728576dbad
Region,Primary name,Mbeya,Level 1,,,,Admin-TZA-000000018,,5ba74bf0-aed0-444e-bb09-4086c645ae4a
Region,Primary name,Mara,Level 1,,,,Admin-TZA-000000017,,43a3b9d9-025b-439c-9198-b7939576d461
Region,Primary name,Manyara,Level 1,,,,Admin-TZA-000000016,,a3641912-358c-4e1b-9f7c-784372c096b1
Region,Primary name,Lindi,Level 1,,,,Admin-TZA-000000015,,b51559c3-9672-4981-82fe-fbd82c5af86a
Region,Primary name,Kusini Unguja,Level 1,,,,Admin-TZA-000000014,,b510e285-4b28-48c9-9e1a-f171fea37e5f
Region,Primary name,Kusini Pemba,Level 1,,,,Admin-TZA-000000013,,631835a8-ccd8-4973-b018-7c5592e7ae65
Region,Primary name,Kilimanjaro,Level 1,,,,Admin-TZA-000000012,,3d030095-2d29-493c-ba84-f008ba0ccd35
Region,Primary name,Kigoma,Level 1,,,,Admin-TZA-000000011,,eefd6065-57c8-4c72-9b4c-30f4e425ca95
Region,Primary name,Katavi,Level 1,,,,Admin-TZA-000000010,,d56fd8db-bd20-423d-baf0-00fcf578308c
Region,Primary name,Kaskazini Unguja,Level 1,,,,Admin-TZA-000000009,,17f2263c-71e8-47d4-94a0-a67ede4cb47e
Region,Primary name,Kaskazini Pemba,Level 1,,,,Admin-TZA-000000008,,e7d3c5eb-0278-4295-82c0-8101c202689b
Region,Primary name,Kagera,Level 1,,,,Admin-TZA-000000007,,ed983bb3-a465-46bb-8dda-8ecc9fad211b
Region,Primary name,Iringa,Level 1,,,,Admin-TZA-000000006,,4f2a1c8a-e0e6-42c0-b261-133cc2df67de
Region,Primary name,Geita,Level 1,,,,Admin-TZA-000000005,,b277dc48-f52a-42a8-b6ee-aa21b0cf4d37
Region,Primary name,Dodoma,Level 1,,,,Admin-TZA-000000004,,0faded60-b1bc-4d91-8234-ba4e405e76a3
Region,Primary name,Dar-es-salaam,Level 1,,,,Admin-TZA-000000003,,6e854e3d-d1b8-469b-a7e6-3b96c03497b2
Region,Primary name,Arusha,Level 1,,,,Admin-TZA-000000002,,e560dabd-4bc8-4e11-98c8-8311ce8f5055
National,Primary name,Tanzania,Level 0,,,,Admin-TZA-000000001,,ab73788f-2cda-44ae-a348-08aeb3249851
District,Primary name,Mbire,Level 2,,,,ADMIN-ZWE-000000073,,ccba760b-9290-42ef-896b-48d7723466db
District,Primary name,Chamwino,Level 2,,,,Admin-TZA-000000043,,adca617e-f03b-4973-a7d5-0b6b4e05e8fd
District,Primary name,Bahi,Level 2,,,,Admin-TZA-000000042,,f0966fcd-ca01-4084-aa15-5f7f9a0ab1b4
District,Primary name,Temeke,Level 2,,,,Admin-TZA-000000041,,e98384d7-2b91-47b9-b7b8-fb264931470a
District,Primary name,Kinondoni,Level 2,,,,Admin-TZA-000000040,,7be90bcc-e678-4523-b53a-622ff676d1fc
District,Primary name,Ilala,Level 2,,,,Admin-TZA-000000039,,847d19f3-2a90-4843-9a0e-3c436db41310
District,Primary name,Ngorongoro,Level 2,,,,Admin-TZA-000000038,,e722d12f-daa7-4c6d-88e2-9ee6b381a7cd
District,Primary name,Monduli,Level 2,,,,Admin-TZA-000000037,,55837333-9d04-4b53-b618-232304918a60
District,Primary name,Meru,Level 2,,,,Admin-TZA-000000036,,5cfdb94f-9cf9-498c-a0d5-796d1c32b1e1
District,Primary name,Longido,Level 2,,,,Admin-TZA-000000035,,37d0a54d-37dd-4bc7-8b87-f9cbb5bc186a
District,Primary name,Karatu,Level 2,,,,Admin-TZA-000000034,,4aa29133-6f23-42dd-829d-2e331616c65e
District,Primary name,Arusha Urban,Level 2,,,,Admin-TZA-000000033,,916b4d8a-fa23-4150-b00d-1c0e4f43a5ed
District,Primary name,Arusha,Level 2,,,,Admin-TZA-000000032,,ac894953-a520-4427-9eb4-36bea60a1c4f
Region,Primary name,Tanga,Level 1,,,,Admin-TZA-000000031,,77d14c50-2790-4dde-8d96-05f8a5b389a1
Region,Primary name,Tabora,Level 1,,,,Admin-TZA-000000030,,ddd85c2c-c781-4a3d-8714-79d0d68e227d
Region,Primary name,Singida,Level 1,,,,Admin-TZA-000000029,,1f0e5540-7a9c-4250-883f-2466d8ebbc71
Region,Primary name,Simiyu,Level 1,,,,Admin-TZA-000000028,,357d7418-3628-4e6c-b7e0-f558950d3a0a
Region,Primary name,Shinyanga,Level 1,,,,Admin-TZA-000000027,,39861780-f21b-4773-aa3f-46767f5b618f
Region,Primary name,Ruvuma,Level 1,,,,Admin-TZA-000000026,,96db093f-278d-485f-b91c-5ec077d47498
Region,Primary name,Rukwa,Level 1,,,,Admin-TZA-000000025,,2bda30bb-9cf3-4c35-aa90-d174a5198800
Region,Primary name,Pwani,Level 1,,,,Admin-TZA-000000024,,f9aa57b9-7ffb-495e-b91b-f082354ac670
Region,Primary name,Njombe,Level 1,,,,Admin-TZA-000000023,,97c95cba-dbb7-42b2-b65b-dce42a630712
Region,Primary name,Mwanza,Level 1,,,,Admin-TZA-000000022,,2ebe7c32-88ca-46de-a95b-1068861684ec
District,Primary name,Muleba,Level 2,,,,Admin-TZA-000000065,,40186d0c-7174-4412-8d42-48b189339c30
District,Primary name,Missenyi,Level 2,,,,Admin-TZA-000000064,,9c97e463-078e-40f2-9781-c994e037439e
District,Primary name,Kyerwa,Level 2,,,,Admin-TZA-000000063,,66d65c03-b546-4f34-8122-40029d3da4c1
District,Primary name,Karagwe,Level 2,,,,Admin-TZA-000000062,,aba22677-0e86-46a8-995d-5ba14b5dc164
District,Primary name,Bukoba Urban,Level 2,,,,Admin-TZA-000000061,,b1546b6e-210b-4da3-afa0-b1a15ab100a7
District,Primary name,Bukoba Rural,Level 2,,,,Admin-TZA-000000060,,abff4811-24b0-4ce2-a256-53ab1cfe1957
District,Primary name,Biharamulo,Level 2,,,,Admin-TZA-000000059,,7051dca0-c1a8-4d54-a20f-e17aeb404284
District,Primary name,Mufindi,Level 2,,,,Admin-TZA-000000058,,03320403-58c1-4b4d-badb-1f16269874f0
District,Primary name,Mafinga Township Authority,Level 2,,,,Admin-TZA-000000057,,ab24a1db-9daa-4ead-b79a-69feb606359f
District,Primary name,Kilolo,Level 2,,,,Admin-TZA-000000056,,85ee4760-809f-4c37-a6fc-2a36d164a894
District,Primary name,Iringa Urban,Level 2,,,,Admin-TZA-000000055,,46a9a205-e713-4aa4-a6b5-ad4455d03585
District,Primary name,Iringa Rural,Level 2,,,,Admin-TZA-000000054,,ab8ccf5d-50ef-40f1-bbfb-fb91840be824
District,Primary name,Nyang'wale,Level 2,,,,Admin-TZA-000000053,,fecd83e5-dd0d-4eb0-935d-ec2c0b88d879
District,Primary name,Mbogwe,Level 2,,,,Admin-TZA-000000052,,2426fcc3-fc5d-46cc-8727-2f4b2725e263
District,Primary name,Geita,Level 2,,,,Admin-TZA-000000051,,fd203b88-e32e-404d-992f-64c9fa7d52d6
District,Primary name,Chato,Level 2,,,,Admin-TZA-000000050,,8cc83e8e-2eb2-46bf-9073-0519330b4a10
District,Primary name,Bukombe,Level 2,,,,Admin-TZA-000000049,,737943d1-1316-4f7b-b8f4-7edf00f80600
District,Primary name,Mpwapwa,Level 2,,,,Admin-TZA-000000048,,0f70d9ef-feb1-4bb8-86d7-ca72f5f660ae
District,Primary name,Kongwa,Level 2,,,,Admin-TZA-000000047,,e1815f34-29d5-4811-8000-c7dd7a097ab3
District,Primary name,Kondoa,Level 2,,,,Admin-TZA-000000046,,b921d2f8-108d-426a-9ca9-2195f9710713
District,Primary name,Dodoma Urban,Level 2,,,,Admin-TZA-000000045,,1c283ddf-790b-447e-95aa-e78c5735dac7
District,Primary name,Chemba,Level 2,,,,Admin-TZA-000000044,,9cfa06fe-52e8-410c-adac-997e19e77613
District,Primary name,Same,Level 2,,,,Admin-TZA-000000087,,1ecd8746-737c-4ea3-9baf-160a01f4ce19
District,Primary name,Rombo,Level 2,,,,Admin-TZA-000000086,,ea3b8682-c5ed-49f8-a136-15cda4c485ed
District,Primary name,Mwanga,Level 2,,,,Admin-TZA-000000085,,ed7b0dbf-8506-43d8-a05b-a7b59305b67a
District,Primary name,Moshi Municipal,Level 2,,,,Admin-TZA-000000084,,001fa71f-1bd9-44b6-b71d-98fbcc74fc54
District,Primary name,Moshi,Level 2,,,,Admin-TZA-000000083,,343be82e-6076-4f97-b1aa-2c21bcc5a6f3
District,Primary name,Hai,Level 2,,,,Admin-TZA-000000082,,8b478a0b-2b15-48c9-9315-5e6e805573ff
District,Primary name,Uvinza,Level 2,,,,Admin-TZA-000000081,,8cc00dbf-9f98-4aa2-858a-de18e530fe95
District,Primary name,Kigoma Rural,Level 2,,,,Admin-TZA-000000080,,d42129ca-e5c8-407d-919c-85e7cf4b6ef7
District,Primary name,Kigoma Municipal-Ujiji,Level 2,,,,Admin-TZA-000000079,,e0656546-7bfa-456f-bad1-962fbf365d4c
District,Primary name,Kibondo,Level 2,,,,Admin-TZA-000000078,,f5d99473-317f-4211-adab-792cdb89d19f
District,Primary name,Kasulu Township Authority,Level 2,,,,Admin-TZA-000000077,,7e057edc-628d-4514-8c38-10b60ee3d0a8
District,Primary name,Kasulu,Level 2,,,,Admin-TZA-000000076,,b0a6bb2d-d161-45f8-8431-698b55032811
District,Primary name,Kakonko,Level 2,,,,Admin-TZA-000000075,,091b9fc7-67ef-4834-b55d-4d85aae2d526
District,Primary name,Buhigwe,Level 2,,,,Admin-TZA-000000074,,1b7ee77e-d212-4301-b970-0d465863690c
District,Primary name,Mpanda Urban,Level 2,,,,Admin-TZA-000000073,,2a1503ae-2128-4b69-815e-bb08c2a9a192
District,Primary name,Mpanda Rural,Level 2,,,,Admin-TZA-000000072,,20310a4a-2473-41bb-a370-6abedfde3373
District,Primary name,Mlele,Level 2,,,,Admin-TZA-000000071,,54338256-9af0-4d05-b695-2e4887147ef0
District,Primary name,Kaskazini B,Level 2,,,,Admin-TZA-000000070,,ebdfa594-45cd-4b16-9058-d5ce8b6492e1
District,Primary name,Kaskazini A,Level 2,,,,Admin-TZA-000000069,,4ce25f9a-c550-4759-9366-057f8396cc24
District,Primary name,Wete,Level 2,,,,Admin-TZA-000000068,,a88c8c2c-94ea-4fe9-94fd-6ebe5a2bc195
District,Primary name,Micheweni,Level 2,,,,Admin-TZA-000000067,,517567ed-49a5-43ea-8be2-89d6c6b5f127
District,Primary name,Ngara,Level 2,,,,Admin-TZA-000000066,,5d30260e-e02e-4077-af00-56a1865f5cba
District,Primary name,Rorya,Level 2,,,,Admin-TZA-000000109,,50f68f42-a2f6-4f47-b2e9-e4765fbed884
District,Primary name,Musoma Municipal,Level 2,,,,Admin-TZA-000000108,,28c9cf39-4132-492d-b110-7175257e970c
District,Primary name,Musoma,Level 2,,,,Admin-TZA-000000107,,e0cc8228-c6ab-4ee8-9340-557a875ee5f7
District,Primary name,Butiama,Level 2,,,,Admin-TZA-000000106,,9f10a951-aff8-4957-a6f2-2e74d365e234
District,Primary name,Bunda,Level 2,,,,Admin-TZA-000000105,,ebc9f7d5-c427-41fc-95e9-daf633a9f27e
District,Primary name,Simanjiro,Level 2,,,,Admin-TZA-000000104,,8eff66af-edc1-4fcd-b5d0-f7c7bc6e5aff
District,Primary name,Mbulu,Level 2,,,,Admin-TZA-000000103,,9fbd238b-cd5c-4539-b88f-d36e7af3aa28
District,Primary name,Kiteto,Level 2,,,,Admin-TZA-000000102,,7400338a-2b71-486f-ba12-462e32a45e2e
District,Primary name,Hanang,Level 2,,,,Admin-TZA-000000101,,632c3887-69c8-4fcd-96ae-a78c417cef93
